customer_id,tenure_days,merchant_category,preferred_payment_method,historical_success_rate,historical_failure_rate,velocity_24h,time_since_last_success_days
cust_103472,163,Gaming,card,0.4834,0.5166,1,76.59
cust_103473,52,SaaS,netbanking,0.8723,0.1277,1,3.94
cust_103474,185,Edtech,netbanking,0.8625,0.1375,0,9.82
cust_103475,60,Edtech,wallet,0.3716,0.6284,0,17.59
cust_103476,58,Gaming,card,0.715,0.285,0,9.25
cust_103477,322,Financial Services,netbanking,0.435,0.565,0,65.19
cust_103478,144,Financial Services,UPI,0.945,0.055,0,1.88
cust_103479,219,Financial Services,UPI,0.7237,0.2763,0,14.16
cust_103480,106,Edtech,card,0.882,0.118,1,22.3
cust_103481,31,Edtech,card,0.9301,0.0699,0,1.85
cust_103482,449,Gaming,UPI,0.7928,0.2072,0,27.69
cust_103483,106,SaaS,card,0.3923,0.6077,0,33.0
cust_103484,5,Gaming,UPI,0.7148,0.2852,0,0.8
cust_103485,147,E-commerce,UPI,0.8574,0.1426,0,0.03
cust_103486,153,Financial Services,netbanking,0.5475,0.4525,0,8.31
cust_103487,32,E-commerce,card,0.787,0.213,0,6.71
cust_103488,125,SaaS,netbanking,0.8746,0.1254,0,14.49
cust_103489,110,E-commerce,netbanking,0.1,0.9,0,18.84
cust_103490,262,Gaming,UPI,0.8456,0.1544,0,0.86
cust_103491,223,E-commerce,UPI,0.8326,0.1674,1,0.04
cust_103492,62,Gaming,UPI,0.7156,0.2844,0,11.37
cust_103493,81,SaaS,UPI,0.8354,0.1646,0,18.45
cust_103494,153,E-commerce,netbanking,0.9357,0.0643,0,21.97
cust_103495,47,Gaming,UPI,0.8716,0.1284,2,2.63
cust_103496,35,Financial Services,UPI,0.8728,0.1272,1,17.49
cust_103497,42,Financial Services,netbanking,0.1108,0.8892,1,19.54
cust_103498,195,E-commerce,card,0.8841,0.1159,1,1.66
cust_103499,224,E-commerce,UPI,0.8959,0.1041,1,13.24
cust_103500,41,E-commerce,UPI,0.7812,0.2188,0,13.78
cust_103501,98,SaaS,netbanking,0.838,0.162,0,11.78
cust_103502,168,Edtech,UPI,0.8953,0.1047,0,6.59
cust_103503,53,SaaS,UPI,0.9278,0.0722,1,12.36
cust_103504,329,E-commerce,card,0.3285,0.6715,0,15.71
cust_103505,240,Gaming,UPI,0.8626,0.1374,0,38.69
cust_103506,109,SaaS,card,0.9501,0.0499,0,0.62
cust_103507,192,Gaming,UPI,0.9543,0.0457,1,19.83
cust_103508,21,Edtech,card,0.831,0.169,0,6.12
cust_103509,51,Financial Services,UPI,0.9749,0.0251,0,5.76
cust_103510,54,Edtech,card,0.9411,0.0589,0,44.79
cust_103511,84,E-commerce,UPI,0.8977,0.1023,0,20.13
cust_103512,3,Financial Services,card,0.7489,0.2511,0,1.86
cust_103513,205,E-commerce,UPI,0.9014,0.0986,0,17.61
cust_103514,123,Edtech,netbanking,0.9404,0.0596,0,13.5
cust_103515,218,E-commerce,UPI,0.9135,0.0865,1,0.72
cust_103516,86,Edtech,UPI,0.7191,0.2809,1,30.7
cust_103517,25,Financial Services,card,0.8321,0.1679,0,9.52
cust_103518,154,E-commerce,card,0.9597,0.0403,2,4.2
cust_103519,140,Gaming,UPI,0.8954,0.1046,0,8.05
cust_103520,63,Gaming,UPI,0.7975,0.2025,1,0.27
cust_103521,8,Gaming,netbanking,0.7189,0.2811,1,4.53
cust_103522,335,SaaS,card,0.7446,0.2554,1,4.77
cust_103523,79,SaaS,UPI,0.8398,0.1602,0,15.06
cust_103524,270,Financial Services,card,0.7648,0.2352,0,0.9
cust_103525,8,E-commerce,UPI,0.5404,0.4596,0,9.39
cust_103526,1,Financial Services,wallet,0.8176,0.1824,0,18.84
cust_103527,92,SaaS,UPI,0.2252,0.7748,1,22.5
cust_103528,87,SaaS,UPI,0.7204,0.2796,0,24.22
cust_103529,12,Edtech,UPI,0.9354,0.0646,1,10.61
cust_103530,92,E-commerce,card,0.8956,0.1044,0,3.57
cust_103531,6,Financial Services,card,0.4187,0.5813,1,25.32
cust_103532,34,Gaming,UPI,0.7707,0.2293,1,3.66
cust_103533,13,Financial Services,UPI,0.7631,0.2369,0,16.33
cust_103534,302,E-commerce,netbanking,0.848,0.152,2,2.48
cust_103535,192,E-commerce,UPI,0.1121,0.8879,0,17.66
cust_103536,87,SaaS,UPI,0.9268,0.0732,0,6.04
cust_103537,249,SaaS,card,0.8142,0.1858,1,1.83
cust_103538,103,Gaming,UPI,0.7954,0.2046,0,15.83
cust_103539,167,Gaming,netbanking,0.9331,0.0669,0,2.31
cust_103540,97,Gaming,UPI,0.8402,0.1598,0,2.33
cust_103541,61,Edtech,UPI,0.8564,0.1436,0,10.69
cust_103542,114,E-commerce,card,0.8229,0.1771,0,1.21
cust_103543,42,Financial Services,UPI,0.8594,0.1406,1,2.25
cust_103544,51,E-commerce,wallet,0.7835,0.2165,0,16.15
cust_103545,37,SaaS,UPI,0.7144,0.2856,1,11.42
cust_103546,97,Gaming,card,0.7627,0.2373,1,4.35
cust_103547,247,Edtech,UPI,0.7704,0.2296,0,12.13
cust_103548,1140,Edtech,UPI,0.5357,0.4643,0,18.49
cust_103549,197,Edtech,card,0.3877,0.6123,0,18.91
cust_103550,113,Gaming,netbanking,0.84,0.16,1,5.59
cust_103551,75,Financial Services,wallet,0.8529,0.1471,1,0.26
cust_103552,100,SaaS,UPI,0.9623,0.0377,1,6.17
cust_103553,68,Edtech,netbanking,0.709,0.291,0,2.86
cust_103554,337,Financial Services,netbanking,0.7937,0.2063,1,1.55
cust_103555,4,SaaS,UPI,0.3735,0.6265,1,28.06
cust_103556,35,Edtech,UPI,0.8857,0.1143,1,4.72
cust_103557,43,SaaS,UPI,0.7204,0.2796,0,4.76
cust_103558,143,Gaming,netbanking,0.8969,0.1031,0,0.33
cust_103559,116,SaaS,UPI,0.7198,0.2802,0,11.55
cust_103560,27,Financial Services,netbanking,0.8715,0.1285,2,8.83
cust_103561,296,SaaS,UPI,0.8341,0.1659,1,0.04
cust_103562,172,E-commerce,card,0.7117,0.2883,2,2.64
cust_103563,281,SaaS,UPI,0.7631,0.2369,1,0.87
cust_103564,41,Edtech,card,0.785,0.215,1,9.73
cust_103565,83,E-commerce,UPI,0.1277,0.8723,0,20.26
cust_103566,4,E-commerce,UPI,0.9409,0.0591,0,5.42
cust_103567,6,SaaS,card,0.7146,0.2854,0,0.81
cust_103568,345,Financial Services,UPI,0.8203,0.1797,1,21.39
cust_103569,3,Financial Services,card,0.7324,0.2676,0,13.4
cust_103570,62,SaaS,UPI,0.9751,0.0249,1,25.53
cust_103571,7,Edtech,UPI,0.7961,0.2039,1,2.45
cust_103572,171,SaaS,card,0.7258,0.2742,1,7.06
cust_103573,55,SaaS,UPI,0.9093,0.0907,1,5.59
cust_103574,63,Gaming,card,0.9775,0.0225,1,6.38
cust_103575,182,SaaS,card,0.77,0.23,0,1.01
cust_103576,5,SaaS,UPI,0.1634,0.8366,1,19.85
cust_103577,289,E-commerce,netbanking,0.788,0.212,0,3.1
cust_103578,15,Gaming,UPI,0.7684,0.2316,0,3.46
cust_103579,97,Edtech,UPI,0.2989,0.7011,0,17.0
cust_103580,120,SaaS,card,0.7214,0.2786,0,2.88
cust_103581,56,Gaming,UPI,0.8975,0.1025,0,22.8
cust_103582,468,Edtech,card,0.9405,0.0595,1,0.34
cust_103583,688,Financial Services,UPI,0.9636,0.0364,1,4.98
cust_103584,125,Gaming,UPI,0.883,0.117,0,4.07
cust_103585,51,Gaming,wallet,0.7893,0.2107,1,2.23
cust_103586,200,Gaming,UPI,0.7151,0.2849,0,4.56
cust_103587,255,Financial Services,UPI,0.8741,0.1259,0,6.81
cust_103588,39,Edtech,card,0.556,0.444,0,5.71
cust_103589,15,Gaming,UPI,0.9077,0.0923,2,1.2
cust_103590,7,E-commerce,card,0.4625,0.5375,1,26.38
cust_103591,150,E-commerce,netbanking,0.2176,0.7824,0,17.14
cust_103592,9,Financial Services,netbanking,0.8271,0.1729,1,0.87
cust_103593,39,SaaS,UPI,0.5182,0.4818,0,2.98
cust_103594,10,Edtech,card,0.8076,0.1924,0,6.02
cust_103595,17,SaaS,netbanking,0.5273,0.4727,0,23.19
cust_103596,83,Financial Services,netbanking,0.9416,0.0584,1,27.16
cust_103597,47,Financial Services,UPI,0.7628,0.2372,0,8.9
cust_103598,154,Financial Services,card,0.8207,0.1793,0,5.87
cust_103599,24,SaaS,card,0.7088,0.2912,0,23.45
cust_103600,32,Edtech,UPI,0.9548,0.0452,1,0.24
cust_103601,82,Edtech,UPI,0.9541,0.0459,1,2.96
cust_103602,100,Gaming,UPI,0.7077,0.2923,2,4.18
cust_103603,48,Gaming,UPI,0.8197,0.1803,0,7.66
cust_103604,74,SaaS,netbanking,0.8549,0.1451,0,0.1
cust_103605,10,Edtech,UPI,0.9626,0.0374,0,6.99
cust_103606,46,Financial Services,UPI,0.9014,0.0986,1,11.63
cust_103607,52,Gaming,card,0.9689,0.0311,1,6.94
cust_103608,232,Financial Services,card,0.9589,0.0411,0,5.07
cust_103609,137,E-commerce,netbanking,0.7786,0.2214,0,0.74
cust_103610,48,Edtech,UPI,0.225,0.775,0,17.5
cust_103611,27,Gaming,UPI,0.8599,0.1401,1,2.29
cust_103612,34,SaaS,netbanking,0.8013,0.1987,1,1.11
cust_103613,218,Edtech,UPI,0.9269,0.0731,0,8.57
cust_103614,208,Gaming,card,0.2534,0.7466,2,20.51
cust_103615,2,Edtech,netbanking,0.9373,0.0627,0,19.77
cust_103616,48,Financial Services,UPI,0.8232,0.1768,0,3.96
cust_103617,264,Financial Services,UPI,0.2794,0.7206,0,15.32
cust_103618,56,Gaming,UPI,0.7164,0.2836,0,21.0
cust_103619,69,SaaS,UPI,0.8709,0.1291,0,1.53
cust_103620,37,Edtech,card,0.8233,0.1767,0,11.37
cust_103621,82,Edtech,card,0.7773,0.2227,1,4.07
cust_103622,47,Financial Services,UPI,0.4152,0.5848,1,21.62
cust_103623,93,E-commerce,UPI,0.8837,0.1163,0,15.67
cust_103624,103,E-commerce,UPI,0.1193,0.8807,0,19.49
cust_103625,95,Gaming,UPI,0.8624,0.1376,0,12.69
cust_103626,259,SaaS,UPI,0.7638,0.2362,1,12.06
cust_103627,233,Edtech,UPI,0.7045,0.2955,1,1.73
cust_103628,129,Edtech,netbanking,0.7125,0.2875,1,7.45
cust_103629,49,E-commerce,wallet,0.7217,0.2783,0,13.63
cust_103630,92,Financial Services,card,0.1387,0.8613,0,48.47
cust_103631,102,E-commerce,netbanking,0.804,0.196,0,8.5
cust_103632,152,Financial Services,card,0.3132,0.6868,1,15.0
cust_103633,77,Edtech,UPI,0.2633,0.7367,1,21.4
cust_103634,8,Edtech,card,0.8143,0.1857,0,0.46
cust_103635,49,Edtech,UPI,0.9726,0.0274,1,7.87
cust_103636,525,Gaming,card,0.2842,0.7158,2,26.92
cust_103637,15,Edtech,UPI,0.9553,0.0447,1,12.13
cust_103638,165,SaaS,UPI,0.2057,0.7943,1,17.36
cust_103639,241,Edtech,UPI,0.9186,0.0814,1,4.81
cust_103640,200,Gaming,card,0.8996,0.1004,0,1.16
cust_103641,271,E-commerce,UPI,0.8632,0.1368,1,10.2
cust_103642,307,E-commerce,UPI,0.9794,0.0206,0,14.46
cust_103643,171,SaaS,card,0.9684,0.0316,0,14.17
cust_103644,221,E-commerce,card,0.9794,0.0206,0,57.22
cust_103645,69,Gaming,UPI,0.8509,0.1491,0,1.37
cust_103646,16,SaaS,UPI,0.8478,0.1522,0,11.66
cust_103647,10,SaaS,UPI,0.8846,0.1154,0,0.65
cust_103648,38,Gaming,card,0.7754,0.2246,3,3.08
cust_103649,10,Gaming,card,0.7683,0.2317,0,8.13
cust_103650,35,E-commerce,UPI,0.9737,0.0263,2,8.49
cust_103651,246,E-commerce,card,0.9095,0.0905,1,9.05
cust_103652,141,SaaS,UPI,0.8246,0.1754,2,4.95
cust_103653,77,Financial Services,netbanking,0.7986,0.2014,0,0.46
cust_103654,94,Gaming,UPI,0.2811,0.7189,1,21.39
cust_103655,193,Financial Services,UPI,0.8257,0.1743,0,5.07
cust_103656,32,Financial Services,UPI,0.9318,0.0682,4,3.53
cust_103657,32,E-commerce,netbanking,0.7686,0.2314,1,4.73
cust_103658,85,Financial Services,card,0.8865,0.1135,1,23.92
cust_103659,70,Gaming,card,0.7803,0.2197,2,2.3
cust_103660,78,Edtech,UPI,0.3043,0.6957,0,43.95
cust_103661,15,Gaming,UPI,0.8613,0.1387,0,22.45
cust_103662,401,E-commerce,UPI,0.9454,0.0546,0,15.38
cust_103663,144,SaaS,UPI,0.8172,0.1828,2,8.34
cust_103664,43,Gaming,card,0.8316,0.1684,0,3.6
cust_103665,9,SaaS,UPI,0.117,0.883,0,22.81
cust_103666,111,Financial Services,card,0.1835,0.8165,0,20.47
cust_103667,216,SaaS,UPI,0.5334,0.4666,1,10.49
cust_103668,7,Financial Services,card,0.7992,0.2008,3,8.57
cust_103669,72,Financial Services,card,0.7676,0.2324,0,19.39
cust_103670,289,Edtech,UPI,0.5487,0.4513,0,1.52
cust_103671,139,Edtech,UPI,0.8727,0.1273,1,10.38
cust_103672,99,SaaS,UPI,0.5604,0.4396,1,51.26
cust_103673,93,Financial Services,card,0.8766,0.1234,0,9.99
cust_103674,174,Financial Services,card,0.8336,0.1664,1,37.05
cust_103675,641,E-commerce,UPI,0.9026,0.0974,1,11.69
cust_103676,50,Gaming,wallet,0.9623,0.0377,0,6.89
cust_103677,68,SaaS,UPI,0.7022,0.2978,0,1.4
cust_103678,152,Gaming,wallet,0.8818,0.1182,2,3.93
cust_103679,88,Financial Services,UPI,0.7495,0.2505,1,23.33
cust_103680,11,Gaming,netbanking,0.9164,0.0836,0,0.39
cust_103681,153,E-commerce,UPI,0.7955,0.2045,1,1.15
cust_103682,323,Gaming,UPI,0.8471,0.1529,1,9.27
cust_103683,44,Gaming,UPI,0.8195,0.1805,0,5.8
cust_103684,60,Edtech,card,0.912,0.088,1,4.14
cust_103685,64,E-commerce,UPI,0.5725,0.4275,0,0.53
cust_103686,671,E-commerce,card,0.7779,0.2221,0,0.2
cust_103687,153,Gaming,UPI,0.7973,0.2027,2,2.07
cust_103688,183,E-commerce,wallet,0.2369,0.7631,0,26.46
cust_103689,50,Financial Services,UPI,0.7474,0.2526,2,15.6
cust_103690,23,Edtech,UPI,0.911,0.089,0,1.94
cust_103691,121,E-commerce,UPI,0.7395,0.2605,1,6.23
cust_103692,24,E-commerce,card,0.8424,0.1576,1,0.36
cust_103693,3,E-commerce,UPI,0.5513,0.4487,0,16.77
cust_103694,224,Gaming,UPI,0.7546,0.2454,0,2.7
cust_103695,287,Financial Services,card,0.7072,0.2928,0,5.37
cust_103696,120,E-commerce,UPI,0.9654,0.0346,0,10.06
cust_103697,108,Financial Services,UPI,0.8459,0.1541,0,4.6
cust_103698,65,Financial Services,card,0.7307,0.2693,1,2.79
cust_103699,26,SaaS,card,0.821,0.179,0,13.06
cust_103700,34,Edtech,card,0.1684,0.8316,3,38.64
cust_103701,33,Edtech,UPI,0.7326,0.2674,0,12.27
cust_103702,333,Edtech,UPI,0.9084,0.0916,0,13.72
cust_103703,316,E-commerce,card,0.7916,0.2084,1,4.31
cust_103704,94,Gaming,UPI,0.827,0.173,0,13.16
cust_103705,168,Gaming,card,0.7207,0.2793,0,7.39
cust_103706,54,Edtech,UPI,0.7107,0.2893,0,1.32
cust_103707,11,SaaS,card,0.9224,0.0776,0,31.94
cust_103708,87,Edtech,wallet,0.8563,0.1437,0,8.76
cust_103709,52,SaaS,netbanking,0.8756,0.1244,0,3.02
cust_103710,234,E-commerce,UPI,0.2881,0.7119,0,19.95
cust_103711,128,E-commerce,UPI,0.7743,0.2257,0,0.58
cust_103712,107,E-commerce,card,0.7524,0.2476,0,5.45
cust_103713,12,Financial Services,UPI,0.7556,0.2444,0,6.57
cust_103714,91,SaaS,netbanking,0.94,0.06,0,9.16
cust_103715,90,E-commerce,card,0.1336,0.8664,1,15.42
cust_103716,134,Gaming,UPI,0.8988,0.1012,0,2.9
cust_103717,45,SaaS,card,0.7737,0.2263,0,5.33
cust_103718,80,Financial Services,UPI,0.7657,0.2343,1,30.15
cust_103719,105,Edtech,card,0.8839,0.1161,0,6.05
cust_103720,254,E-commerce,netbanking,0.9354,0.0646,0,2.22
cust_103721,83,Edtech,netbanking,0.8373,0.1627,0,10.56
cust_103722,148,Financial Services,card,0.8522,0.1478,0,5.15
cust_103723,410,Edtech,card,0.1562,0.8438,1,26.09
cust_103724,36,Edtech,UPI,0.8252,0.1748,1,11.5
cust_103725,38,E-commerce,card,0.7324,0.2676,0,9.09
cust_103726,42,Financial Services,card,0.885,0.115,1,3.58
cust_103727,130,Edtech,card,0.8973,0.1027,1,4.99
cust_103728,61,Financial Services,UPI,0.9419,0.0581,0,11.8
cust_103729,12,Gaming,netbanking,0.7658,0.2342,2,5.25
cust_103730,226,Edtech,UPI,0.7602,0.2398,0,15.37
cust_103731,10,Financial Services,wallet,0.4859,0.5141,1,17.82
cust_103732,135,Edtech,UPI,0.8151,0.1849,1,11.95
cust_103733,31,Financial Services,UPI,0.773,0.227,0,1.85
cust_103734,157,SaaS,UPI,0.9039,0.0961,0,8.38
cust_103735,41,Edtech,UPI,0.7128,0.2872,1,0.86
cust_103736,48,Financial Services,UPI,0.8603,0.1397,0,4.66
cust_103737,188,E-commerce,UPI,0.9183,0.0817,0,4.82
cust_103738,126,SaaS,wallet,0.8717,0.1283,0,43.33
cust_103739,44,Edtech,UPI,0.3699,0.6301,0,20.03
cust_103740,46,SaaS,UPI,0.7253,0.2747,0,4.13
cust_103741,16,Edtech,UPI,0.9147,0.0853,1,12.52
cust_103742,114,Gaming,UPI,0.1246,0.8754,0,19.6
cust_103743,108,E-commerce,UPI,0.7556,0.2444,0,1.24
cust_103744,255,E-commerce,UPI,0.8107,0.1893,0,6.74
cust_103745,248,E-commerce,card,0.7452,0.2548,0,25.85
cust_103746,153,Edtech,UPI,0.7604,0.2396,0,15.47
cust_103747,217,E-commerce,card,0.7101,0.2899,0,9.99
cust_103748,70,SaaS,card,0.8474,0.1526,0,32.51
cust_103749,167,Gaming,card,0.8358,0.1642,0,1.75
cust_103750,64,E-commerce,card,0.7068,0.2932,0,4.82
cust_103751,115,E-commerce,netbanking,0.475,0.525,0,20.99
cust_103752,171,Financial Services,card,0.7367,0.2633,0,7.27
cust_103753,578,Edtech,UPI,0.7214,0.2786,0,0.96
cust_103754,21,Gaming,UPI,0.9135,0.0865,0,33.16
cust_103755,353,Financial Services,UPI,0.4713,0.5287,0,22.63
cust_103756,203,Gaming,card,0.7425,0.2575,0,14.4
cust_103757,165,Gaming,card,0.7544,0.2456,2,9.36
cust_103758,680,Gaming,UPI,0.9197,0.0803,0,2.02
cust_103759,272,Financial Services,card,0.7066,0.2934,0,40.05
cust_103760,158,Edtech,netbanking,0.7279,0.2721,0,7.03
cust_103761,144,Gaming,card,0.7815,0.2185,0,17.03
cust_103762,57,SaaS,netbanking,0.8138,0.1862,0,3.16
cust_103763,6,Edtech,UPI,0.9541,0.0459,0,16.36
cust_103764,128,Gaming,UPI,0.8071,0.1929,0,0.54
cust_103765,24,Financial Services,card,0.9664,0.0336,0,14.88
cust_103766,62,Gaming,card,0.8266,0.1734,1,2.42
cust_103767,97,Gaming,card,0.8113,0.1887,1,7.41
cust_103768,51,E-commerce,card,0.8335,0.1665,0,0.49
cust_103769,102,SaaS,UPI,0.7931,0.2069,0,3.91
cust_103770,7,SaaS,wallet,0.1846,0.8154,0,31.86
cust_103771,67,Financial Services,netbanking,0.7235,0.2765,0,8.53
cust_103772,82,Financial Services,card,0.8326,0.1674,0,3.17
cust_103773,19,Gaming,card,0.7165,0.2835,0,1.01
cust_103774,61,Financial Services,card,0.7872,0.2128,1,4.28
cust_103775,208,Edtech,card,0.7102,0.2898,0,18.66
cust_103776,82,Gaming,UPI,0.944,0.056,2,1.51
cust_103777,48,Edtech,UPI,0.9114,0.0886,0,5.03
cust_103778,340,Financial Services,netbanking,0.7876,0.2124,0,8.33
cust_103779,1,E-commerce,UPI,0.8985,0.1015,0,14.05
cust_103780,19,Gaming,netbanking,0.9071,0.0929,0,2.61
cust_103781,21,SaaS,card,0.8192,0.1808,1,4.29
cust_103782,107,SaaS,UPI,0.9119,0.0881,2,5.5
cust_103783,116,E-commerce,UPI,0.734,0.266,0,5.03
cust_103784,320,E-commerce,card,0.9721,0.0279,0,21.63
cust_103785,38,SaaS,UPI,0.8387,0.1613,0,8.61
cust_103786,95,Gaming,UPI,0.9097,0.0903,1,15.24
cust_103787,24,Gaming,card,0.7026,0.2974,0,11.5
cust_103788,79,SaaS,card,0.7824,0.2176,0,19.08
cust_103789,7,Edtech,UPI,0.8722,0.1278,0,13.45
cust_103790,10,Edtech,netbanking,0.7465,0.2535,1,6.56
cust_103791,163,Edtech,UPI,0.7572,0.2428,0,24.79
cust_103792,374,Gaming,netbanking,0.804,0.196,0,2.65
cust_103793,43,Gaming,UPI,0.8296,0.1704,0,4.69
cust_103794,117,Edtech,card,0.9016,0.0984,1,0.33
cust_103795,6,E-commerce,card,0.9002,0.0998,0,8.63
cust_103796,7,Financial Services,UPI,0.3082,0.6918,0,34.6
cust_103797,299,E-commerce,card,0.9781,0.0219,0,17.9
cust_103798,93,SaaS,card,0.7525,0.2475,2,2.46
cust_103799,90,SaaS,netbanking,0.7927,0.2073,0,15.83
cust_103800,25,SaaS,netbanking,0.8664,0.1336,0,2.15
cust_103801,77,SaaS,card,0.8566,0.1434,0,5.57
cust_103802,276,E-commerce,card,0.704,0.296,0,0.64
cust_103803,307,E-commerce,UPI,0.9298,0.0702,0,16.27
cust_103804,30,Financial Services,card,0.7856,0.2144,0,14.26
cust_103805,100,Gaming,netbanking,0.9616,0.0384,1,12.92
cust_103806,96,Gaming,UPI,0.8846,0.1154,0,23.89
cust_103807,65,SaaS,UPI,0.7288,0.2712,0,5.72
cust_103808,10,E-commerce,UPI,0.7736,0.2264,0,8.88
cust_103809,55,SaaS,card,0.3612,0.6388,2,15.44
cust_103810,418,Financial Services,card,0.9162,0.0838,0,1.59
cust_103811,19,Gaming,UPI,0.9707,0.0293,0,23.24
cust_103812,94,Gaming,card,0.8326,0.1674,1,21.42
cust_103813,411,E-commerce,UPI,0.2159,0.7841,2,26.45
cust_103814,140,E-commerce,netbanking,0.5017,0.4983,0,8.79
cust_103815,2,E-commerce,UPI,0.3377,0.6623,0,22.38
cust_103816,205,SaaS,UPI,0.9509,0.0491,0,2.28
cust_103817,16,SaaS,card,0.5036,0.4964,0,8.85
cust_103818,4,Financial Services,UPI,0.7916,0.2084,0,8.95
cust_103819,4,Gaming,card,0.7674,0.2326,1,1.41
cust_103820,108,Financial Services,card,0.8079,0.1921,0,19.33
cust_103821,285,Financial Services,netbanking,0.9348,0.0652,1,10.04
cust_103822,137,Edtech,netbanking,0.9473,0.0527,0,3.97
cust_103823,57,E-commerce,netbanking,0.9647,0.0353,0,12.0
cust_103824,372,Edtech,card,0.9352,0.0648,2,17.55
cust_103825,41,Gaming,UPI,0.8946,0.1054,0,3.13
cust_103826,68,Edtech,UPI,0.8562,0.1438,0,16.77
cust_103827,43,Financial Services,UPI,0.7498,0.2502,0,11.1
cust_103828,278,Edtech,UPI,0.9158,0.0842,1,9.71
cust_103829,12,Edtech,UPI,0.7599,0.2401,0,2.93
cust_103830,85,Gaming,netbanking,0.9578,0.0422,1,7.75
cust_103831,67,E-commerce,wallet,0.7501,0.2499,0,2.93
cust_103832,32,SaaS,card,0.8011,0.1989,0,0.08
cust_103833,213,E-commerce,card,0.2552,0.7448,0,15.71
cust_103834,54,SaaS,netbanking,0.9564,0.0436,1,1.71
cust_103835,72,Gaming,UPI,0.8699,0.1301,1,4.51
cust_103836,8,SaaS,netbanking,0.8797,0.1203,0,30.53
cust_103837,132,Financial Services,netbanking,0.4477,0.5523,0,15.42
cust_103838,81,Edtech,UPI,0.716,0.284,0,31.62
cust_103839,208,Gaming,card,0.9417,0.0583,0,13.25
cust_103840,156,Financial Services,UPI,0.877,0.123,1,3.11
cust_103841,8,Financial Services,card,0.91,0.09,0,3.78
cust_103842,22,Gaming,UPI,0.7107,0.2893,0,6.04
cust_103843,35,SaaS,UPI,0.8997,0.1003,1,13.07
cust_103844,5,E-commerce,UPI,0.7369,0.2631,0,2.06
cust_103845,16,Financial Services,netbanking,0.7334,0.2666,1,4.29
cust_103846,382,Financial Services,UPI,0.7175,0.2825,0,35.83
cust_103847,460,SaaS,UPI,0.7777,0.2223,0,2.26
cust_103848,265,E-commerce,netbanking,0.9065,0.0935,0,14.53
cust_103849,162,Edtech,card,0.9375,0.0625,1,7.64
cust_103850,33,Edtech,card,0.7474,0.2526,0,3.49
cust_103851,195,Gaming,card,0.8026,0.1974,1,10.48
cust_103852,34,SaaS,netbanking,0.8129,0.1871,0,10.68
cust_103853,188,SaaS,UPI,0.5125,0.4875,2,0.08
cust_103854,43,Gaming,UPI,0.2333,0.7667,2,21.37
cust_103855,96,E-commerce,UPI,0.7771,0.2229,0,3.81
cust_103856,93,E-commerce,card,0.8146,0.1854,1,16.76
cust_103857,137,SaaS,netbanking,0.857,0.143,0,22.43
cust_103858,241,SaaS,UPI,0.8591,0.1409,0,27.0
cust_103859,151,SaaS,netbanking,0.8296,0.1704,1,1.23
cust_103860,42,SaaS,wallet,0.7511,0.2489,0,0.98
cust_103861,148,SaaS,card,0.8655,0.1345,0,3.53
cust_103862,76,SaaS,UPI,0.9208,0.0792,1,19.23
cust_103863,195,E-commerce,card,0.8289,0.1711,0,7.26
cust_103864,71,E-commerce,UPI,0.8906,0.1094,1,17.88
cust_103865,14,E-commerce,UPI,0.9067,0.0933,1,7.13
cust_103866,89,Edtech,UPI,0.453,0.547,1,23.52
cust_103867,102,E-commerce,netbanking,0.8582,0.1418,0,1.47
cust_103868,103,Financial Services,UPI,0.7527,0.2473,0,0.32
cust_103869,87,E-commerce,UPI,0.7826,0.2174,0,27.02
cust_103870,153,Financial Services,UPI,0.8372,0.1628,0,11.2
cust_103871,271,Gaming,UPI,0.9163,0.0837,1,7.9
cust_103872,380,Gaming,card,0.8767,0.1233,1,8.08
cust_103873,115,E-commerce,UPI,0.5174,0.4826,0,2.7
cust_103874,19,Financial Services,UPI,0.8592,0.1408,2,10.3
cust_103875,14,Financial Services,netbanking,0.9271,0.0729,0,15.16
cust_103876,190,Edtech,UPI,0.8959,0.1041,0,32.31
cust_103877,12,Gaming,card,0.9081,0.0919,1,19.77
cust_103878,326,Edtech,card,0.4867,0.5133,0,19.06
cust_103879,5,Edtech,netbanking,0.773,0.227,1,4.35
cust_103880,10,SaaS,card,0.8767,0.1233,1,13.11
cust_103881,212,Financial Services,card,0.3934,0.6066,0,20.57
cust_103882,279,Edtech,card,0.8843,0.1157,0,0.87
cust_103883,42,SaaS,card,0.7293,0.2707,0,2.5
cust_103884,90,Edtech,UPI,0.7022,0.2978,1,8.53
cust_103885,20,Financial Services,UPI,0.7943,0.2057,0,16.51
cust_103886,177,SaaS,UPI,0.8002,0.1998,0,2.79
cust_103887,534,E-commerce,wallet,0.7521,0.2479,0,12.0
cust_103888,194,SaaS,card,0.8727,0.1273,2,10.11
cust_103889,228,Gaming,card,0.8218,0.1782,1,4.64
cust_103890,20,Financial Services,card,0.7682,0.2318,0,58.65
cust_103891,114,Edtech,card,0.8351,0.1649,0,17.81
cust_103892,115,Financial Services,card,0.9718,0.0282,0,7.95
cust_103893,121,E-commerce,card,0.9522,0.0478,3,35.72
cust_103894,215,Gaming,UPI,0.3129,0.6871,0,17.72
cust_103895,1,Edtech,UPI,0.8122,0.1878,0,12.72
cust_103896,67,SaaS,UPI,0.7466,0.2534,1,37.01
